1184,( open )
1185,Fuel Delivery System Malfunction - Low
1186,Fuel Delivery System Malfunction - High
1187,Fuel Shut Off Solenoid Malfunction
1188,Engine Oil Temperature Circuit Malfunction
1189,Engine Oil Temperature Out Of Self Test Range
1190,FTS High - Fuel Pump Temperature Sensor High
1191,FTS Low - Fuel Pump Temperature Sensor Low
1192,Variant Selection
1193,Calibration Memory Fault
1194,Pump Speed Signal Fault
1195,Calibration Resistor Out Of Range
1196,Key Line Voltage
1197,Voltage External
1198,EGR Drive Overcurrent
1199,ECU A/D Converter
1200,SCP HBCC Failed To Initialize
1201,Key Off Voltage High
1202,Key Off Voltage Low
1203,Pump Rotor Control Underfueling
1204,Fuel Level Input Circuit Low
1205,Injector Control Circuit
1206,Injector Circuit Open / Shorted - Cylinder #1
1209,Injector Circuit Open / Shorted - Cylinder #2
1210,Injector Circuit Open / Shorted - Cylinder #3
1211,Injector Circuit Open / Shorted - Cylinder #4
1212,Injector Circuit Open / Shorted - Cylinder #5
1213,Injector Circuit Open / Shorted - Cylinder #6
1214,Injector Control Pressure System Fault
1215,Injector Control Pressure Above Expected Level
1216,Injector Control Pressure Sensor Above / Below Desired
1217,Injector Control Pressure Not Detected During Crank
1218,Start Injector Circuit Malfunction
1219,Pedal Position Sensor B Circuit Intermittent
1220,Pedal Position Sensor C Circuit Low Input
1221,Pedal Position Sensor C Circuit High Input
1222,Pedal Position Sensor C Circuit Intermittent
1223,CID High
1224,CID Low
1225,Series Throttle Control System Malfunction
1226,Traction Control System Malfunction
1227,Traction Control Output Circuit Malfunction
1228,Pedal Demand Sensor B Circuit High Input
1229,Throttle Position Sensor B Out Of Self Test Range
1230,Needle Lift Sensor Malfunction
1231,Control Sleeve Sensor Malfunction
1232,Wastegate Failed Closed (Over Pressure)
1233,Wastegate Failed Open (Under Pressure)
1234,Intercooler Pump Driver Fault
1235,Fuel Pump Low Speed Malfunction
1236,Fuel Pump Secondary Circuit Low
1237,Fuel Pump Speed Primary Circuit Malfunction
1238,Fuel Pump Driver Module Off Line
1239,Fuel Pump Driver Module Off Line
1240,Fuel Pump Control Out Of Range
1241,Fuel Pump Control Out Of Range
1242,Fuel Pump Secondary Circuit Malfunction
1243,Fuel Pump Secondary Circuit Malfunction
1244,Speed Fuel Pump Positive Feed Fault
1245,Sensor Power Supply Malfunction
1246,Sensor Power Supply Low Input
1247,Sensor Power Supply High Input
1248,Second Fuel Pump Faulty or Ground Fault
1249,Alternator Load Input Failed High
1250,Alternator Load Input Failed Low
1251,Alternator Load Input Failed
1252,Turbo Boost Pressure Low
1253,Turbo Boost Pressure Not Detected
1254,Wastegate Control Valve Performance
1255,PRC Solenoid Circuit Malfunction
1256,Air Mixture Solenoid Circuit Malfunction
1257,Pedal Correlation PDS1 and LPDS High
1258,Pedal Correlation PDS1 and LPDS Low
1259,Pedal Correlation PDS2 and LPDS High
1260,Pedal Correlation PDS2 and LPDS Low
1261,Pedal Correlation PDS1 and HPDS
1262,Pedal Correlation PDS2 and HPDS
1263,Pedal Correlation PDS1 and PDS2
1264,Immobilizer to PCM Signal Error
1265,THEFT Detected
1266,Cylinder #1 High To Low Side Short
1267,Cylinder #2 High To Low Side Short
1268,Cylinder #3 High To Low Side Short
1269,Cylinder #4 High To Low Side Short
1270,Cylinder #5 High To Low Side Short
1271,Cylinder #6 High To Low Side Short
1272,Cylinder #7 High To Low Side Short
1273,Cylinder #8 High To Low Side Short
1274,Immobilizer Code Not Programmed
1275,Engine RPM Or Speed Limiter Reached
1276,Cylinder #1 High To Low Side Open
1277,Cylinder #2 High To Low Side Open
1278,Cylinder #3 High To Low Side Open
1280,Cylinder #4 High To Low Side Open
1281,Cylinder #5 High To Low Side Open
1282,Cylinder #6 High To Low Side Open
1283,Cylinder #7 High To Low Side Open
1284,Cylinder #8 High To Low Side Open
1285,Injection Control Pressure Out Of Range Low
1286,Injection Control Pressure Out Of Range High
1287,Excessive Injection Control Pressure
1288,IPR Circuit Failure
1289,Aborted KOER - ICP Failure
1290,Cylinder head over temp sensed
1291,Fuel Pulse In Range But Lower Than Expected
1292,Fuel Pulse In Range But Higher Than Expected
1293,Cylinder Head Temp Sensor Out Of Self Test Range
1294,Cylinder Head Temp Sensor High Input
1295,Cylinder Head Temp Sensor Low Input
1296,Injector High Side Short To GND Or VBATT - Bank 1
1297,Injector High Side Short To GND Or VBATT - Bank 2
1298,Injector High Side Open - Bank 1
1299,Injector High Side Open - Bank 2/Target idle not reached
1300,Multi-faults - Bank 1 - With Low Side Shorts
1301,Multi-faults - Bank 2 - With Low Side Shorts
1302,Injector High Sides Shorted Together
1303,IDM Failure
1304,Cylinder Head Overtemperature Protection Active
1305,Boost Calibration Fault
1306,Boost Calibration High
1307,Boost Calibration Low
1308,EGR Calibration Fault
1309,EGR Calibration High
1313,EGR Calibration Low
1314,Kickdown Relay Pull - In Circuit Fault
1315,Kickdown Relay Hold Circuit Fault
1316,A/C Clutch Circuit Fault
1317,Misfire Monitor AICE Chip Fault
1336,Misfire Rate Catalyst Damage Fault - Bank 1
1340,Misfire Rate Catalyst Damage Fault - Bank 2
1341,Persistent Misfire
1345,Injector Circuit / IDM Codes Detected
1346,Injector Circuit / IDM Codes Not Updated
1347,Crank / Cam Sensor Range / Performance
1348,Camshaft Position Sensor B Circuit Malfunction
1349,Camshaft Position Sensor B Range / Performance
1350,SGC (Cam Position) Sensor Circuit Malfunction/ Crankshaft Position - Camshaft Position Correlation
1351,Fuel Level Sensor B Circuit Malfunction
1352,Fuel Level Sensor B Range / Performance
1353,Fuel Level Sensor B Circuit Low
1354,Fuel Level Sensor B Circuit High
1355,Fuel Level Sensor B Intermittent/Bypass Line Monitor
1360,IDM Input Circuit Malfunction/ Ignition Coil Control Circuit High Voltage
1361,Ignition Coil A Primary Circuit Malfunction
1362,Ignition Coil B Primary Circuit Malfunction
1363,Ignition Coil C Primary Circuit Malfunction
1364,Ignition Coil D Primary Circuit Malfunction
1365,Ignition Coil A Secondary Circuit Malfunction
1366,Ignition Control (IC) Circuit Low Voltage
1367,Ignition Coil C Secondary Circuit Malfunction
1368,Ignition Coil D Secondary Circuit Malfunction
1369,Ignition Coil Primary Circuit Failure
1370,Ignition Coil Secondary Circuit Failure
1371,Ignition Spare
1372,Ignition Spare
1373,Ignition Spare
1374,Engine Temperature Light Monitor Failure
1375,Insufficient RMP Increase During Spark Test
1376,Ignition Coil - Cylinder 1 - Early Activation Fault
1380,Ignition Coil - Cylinder 2 - Early Activation Fault
1381,Ignition Coil - Cylinder 3 - Early Activation Fault
1382,Crankshaft Position (CKP)/Ignition Coil - Cylinder 4 - Early Activation Fault
1383,Ignition Coil - Cylinder 5 - Early Activation Fault
1384,Ignition Coil - Cylinder 6 - Early Activation Fault
1385,Misfire Detected - Rough Road Data Not Available
1386,Variable Cam Timing Overadvanced (Bank #1)/ Misfire Detected - No Communication with BCM
1387,Variable Cam Timing Solenoid #1 Circuit Malfunction
1388,Variable Cam Timing Overretarded (Bank #1)
1389,VVT Solenoid A Malfunction
1390,Variable Cam Timing Solenoid B Malfunction
1391,Variable Cam Timing Overadvanced (Bank #2)
1392,Variable Cam Timing Solenoid #2 Circuit Malfunction
1393,Variable Cam Timing Overretarded (Bank #2)
1394,Glow Plug Circuit High Side Low Input
1395,Octane Adjust Pin Out Of Self Test Range
1396,Glow Plug Circuit Low Input (Bank #1)
1397,Glow Plug Circuit High Input (Bank #1)
1398,Glow Plug Circuit Low Input (Bank #2)
1399,Glow Plug Circuit High Input (Bank #2)
1400,Glow Plug Monitor Fault (Bank #1)
1401,Glow Plug Monitor Fault (Bank #2)
1402,System Voltage Out Of Self Test Range
1403,VVT Solenoid B Circuit High Input
1404,Glow Plug Circuit High Side
1405,DPFE Circuit Low Input
1406,DPFE Circuit High Input
1407,EGR Metering Orifice Restricted
1408,DPFE Sensor Hoses Reversed
1409,IAT - B Circuit Malfunction/ Exhaust Gas Recirculation Closed Position Performance
1411,DPFE Sensor Upstream Hose Off Or Plugged
1413,Exhaust Gas Recirculation (EGR) Position Sensor Performance
1414,EGR No Flow Detected
1415,EGR Flow Out Of Self Test Range
1416,EVR Control Circuit Malfunction
1417,SAI System Incorrect Downstream Flow Detected
1418,SAI System Monitor Circuit Low Input
1419,SAI System Monitor Circuit High Input
1420,Air Pump Circuit Malfunction/ (AIR) System Bank 1
1421,Port Air Circuit Malfunction/ (AIR) System Bank 2
1422,Port Air Relief Circuit Malfunction
1423,Split Air #1 Circuit Malfunction
1424,Split Air #2 Circuit Malfunction
1425,Catalyst Temperature Sensor Failure
1426,Catalyst Damage
1427,EGI Temperature Sensor Failure
1428,EGI Functionality Test Failed
1429,EGI Glow Plug Primary Failure
1430,EGI Glow Plug Secondary Failure
1433,EGI Mini - MAF Failed Out Of Range
1434,EGI Mini - MAF Failed Short Circuit
1435,EGI Mini - MAF Failed Open Circuit
1436,Electric Air Pump Primary Failure
1437,Electric Air Pump Secondary Failure
1438,A/C Refrigerant Temperature Circuit Low
1439,A/C Refrigerant Temperature Circuit High
1440,A/C Refrigerant Temperature Circuit Range/Performance
1441,A/C Evaporator Air Temperature Circuit Low
1442,A/C Evaporator Air Temperature Circuit Range/Performance
1443,Floor Temperature Switch Circuit Malfunction
1444,Purge Valve Stuck Open
1445,Evaporative Emission (EVAP) System Flow During Non-Purge Chevrolet Only
1446,Evaporative Emission (EVAP) System Flow During Non-Purge Oldsmobile Only
1447,Evaporative Emission Control System Leak Detected
1448,Evaporative Emission Control System Control Valve
1449,Purge Flow Sensor Circuit Low Input
1450,Purge Flow Sensor Circuit High Input
1451,Evaporative Vac Solenoid Circuit Malfunction
1452,ELC System Closure Valve Flow Fault
1453,ELC System 2 Fault
1454,Evaporative Check Solenoid Circuit Malfunction
1455,Unable To Bleed Up Fuel Tank Vacuum
1456,Evap  Emission Control Sys Vent Control Valve Circuit
1457,Unable To Bleed - Up Vacuum in Tank
1460,Fuel Tank Pressure Relief Valve Malfunction
1461,Evaporative System Vacuum Test Malfunction
1462,Evap  Emission Control Sys  Leak Detected (Gross Leak/No Flow)
1463,Fuel Tank Temperature Sensor Circuit Malfunction
1464,Unable To Pull Vacuum In Tank
1465,Wide open throttle A/C cutoff relay circuit
1466,A/C pressure sensor circuit voltage low
1467,A/C pressure sensor circuit voltage high
1468,A/C Pressure Sensor Insufficient Pressure Change
1469,A/C Demand Out of Self Test Range
1470,A/C Relay Circuit Malfunction
1471,A/C Refrigerant Temperature Sensor/Circuit Malfunction
1472,A/C Compressor Temperature Sensor Malfunction
1473,SSPOD Open Circuit or Closed Circuit Fault
1474,Low A/C Cycling Period
1475,A/C Cycling Period Too Short
1476,Electrodrive Fan 1 Operational Failure (Driver Side)
1477,Electrodrive Fan 2 Operational Failure (Passenger Side)
1478,Fan Secondary High With Fan(s) Off
1479,Low Fan Control Primary Circuit Malfunction
1480,Fan Relay (Low) Circuit Malfunction
1481,Fan Relay (High) Circuit Malfunction
1482,Additional Fan Relay Circuit Malfunction
1483,Cooling Fan Driver Fault
1484,High Fan Control Primary Circuit Malfunction
1485,Fan Secondary Low with Low Fan On
1486,Fan Secondary Low With High Fan On
1487,SCP
1490,Power To Fan Circuit Overcurrent
1491,Open Power To Ground VCRM
1492,EGRV Circuit Malfunction
1493,EGRA Circuit Malfunction
1494,EGRCHK Solenoid Circuit Malfunction
1495,Secondary Air Relief Solenoid Circuit Malfunction
1500,Secondary Switch Solenoid Circuit Malfunction
1501,APLSOL Solenoid Circuit Malfunction
1502,RCNT Solenoid Circuit Malfunction
1503,SPCUT Solenoid Circuit Malfunction
1504,TCSPL Solenoid Circuit Malfunction
1505,Vehicle Speed Sensor Intermittent
1506,Vehicle Speed Sensor Out Of Self Test Range
1507,Vehicle Speed Sensor Intermittent Malfunction
1508,Auxillary Speed Sensor Fault
1509,Idle Air Control Circuit Malfunction
1510,Idle Air Control System At Adaptive Clip
1511,Idle Air Control Overspeed Error
1512,Idle Air Control Underspeed Error
1513,Idle Control System Circuit Open
1514,Idle Control System Circuit Shorted
1515,Idle Signal Circuit Malfunction
1516,Idle Switch (Electric Control Throttle) Circuit Malfunction
1517,Intake Manifold Runner Control (Bank 1) Stuck Closed
1518,Intake Manifold Runner Control (Bank 2) Stuck Closed
1519,High Load Neutral/Drive Fault
1520,Electric Current Circuit Malfunction
1521,IMRC Input Error (Bank 1)
1522,IMRC Input Error (Bank 2)
1523,Intake Manifold Runner Control (Stuck Open)
1524,Intake Manifold Runner Control (Stuck Closed)
1525,Intake Manifold Runner Control Circuit Malfunction
1526,Variable Intake Solenoid #1 Circuit Malfunction
1527,Variable Intake Solenoid #2 Circuit Malfunction
1528,IVC Solenoid Circuit Malfunction
1529,Variable Intake Solenoid System
1530,Air Bypass Valve System
1531,Air Bypass System
1532,Accelerate Warmup Solenoid Circuit Malfunction
1533,Subsidiary Throttle Valve Solenoid Circuit Malfunction
1534,SCAIR Solenoid Circuit Malfunction
1535,A/C Clutch Circuit Malfunction
1536,Invalid Test - Accelerator Pedal Movement
1537,IMCC Circuit Malfunction
1538,AAI Circuit Malfunction
1539,Inertia Switch Activated
1540,Blower Fan Speed Circuit Range/Performance
1549,Parking Brake Switch Circuit Failure
1550,Intake Manifold Runner Control (Bank 1) Stuck Open
1565,Intake Manifold Runner Control (Bank 2) Stuck Open
1566,Power To A/C Clutch Circuit Overcurrent
1567,Air Bypass Valve Circuit Malfunction
1568,IMCC Circuit Malfunction
1571,PSPS Out Of Self Test Range
1572,Speed Control Command Switch Out of Range High
1573,Speed Control Command Switch Out of Range Low
1574,Speed Control Output Circuit Continuity
1575,Speed Control Unable to Hold Speed
1576,Brake Switch Malfunction
1577,Brake Pedal Switch Circuit Malfunction
1578,Throttle Position Not Available
1579,Throttle Position Sensor Disagreement btwn Sensors
1580,Pedal Position Out of Self Test Range
1581,Pedal Position Not Available
1582,Pedal Position Sensor Disagreement btwn Sensors
1583,ETC Power Less Than Demand
1584,ETC In Power Limiting Mode
1585,Electronic Throttle Monitor PCM Override
1586,Electronic Throttle Monitor Malfunction
1587,Electronic Throttle Monitor Data Available
1588,Electronic Throttle Monitor Cruise Disable
1589,TCU Detected IPE Circuit Malfunction
1600,Throttle Control Unit Malfunction
1601,Throttle Control Unit Throttle Position Malfunction
1602,Throttle Control Unit Modulated Command Malfunction
1603,Throttle Control Unit Detected Loss of Return Spring
1604,TCU Unable To Control Desired Throttle Angle
1605,Loss of KAM Power; Open Circuit
1606,ECM/TCM Serial Communication Error
1607,Immobilizer/ECM Communication Error
1608,EEPROM Malfunction
1609,Code Word Unregestered
1610,Keep Alive Memory Test Failure
1611,ECM Control Relay O/P Circuit Malfunction
1612,MIL O/P Circuit Malfunction
1613,Internal ECM Malfunction
1614,Diagnostic Lamp Driver Fault
1615,SBDS Interactive Codes
1616,SBDS Interactive Codes
1617,SBDS Interactive Codes
1618,SBDS Interactive Codes
1619,SBDS Interactive Codes
1620,SBDS Interactive Codes
1621,SBDS Interactive Codes
1622,SBDS Interactive Codes
1623,SBDS Interactive Codes
1624,SBDS Interactive Codes
1625,SBDS Interactive Codes
1626,Control Module Long Term Memory Performance/ Immobilizer Code Words Do Not Match
1627,Immobilizer ID Does Not Match
1628,Immobilizer Code Word/ID Number Write Failure
1629,Anti Theft System
1630,B+ Supply To VCRM Fan Circuit Malfunction
1631,Theft Deterrent Fuel Enable Signal Not Received/ B+ Supply To VCRM A/C Circuit Malfunction
1632,Module Supply Voltage Out Of Range
1633,Module Ignition Supply Input Malfunction
1634,Internal Voltage Regulator Malfunction
1635,Internal Vref Malfunction
1636,Theft Deterrent Start Enable Signal Not Correct/ Main Relay Malfunction (Power Hold)
1637,Smart Alternator Faults Sensor/Circuit Malfunction
1638,KAM Voltage Too Low
1639,Data Output Link Circuit Failure
1640,Tire / Axle Ratio Out of Acceptable Range
1641,Inductive Signature Chip Communication Error
1642,Can Link ECM/ABSCM Circuit / Network Malfunction
1643,Can Link ECM/INSTM Circuit / Network Malfunction
1644,Vehicle ID Block Corrupted or Not Programmed
1645,Powertrain DTCs Available in Another Module
1650,Fuel Pump Primary Circuit Failure
1651,Fuel Pump Monitor Circuit High Input
1652,Fuel Pump Monitor Circuit Low Input
1653,Fuel Pump Speed Control Circuit Malfunction
1654,Fuel Pump Resistor Switch Circuit Malfunction
1655,PSP Switch Out of Self Test Range
1660,PSP Switch Input Malfunction
1661,IAC Monitor Disabled by PSP Switch Failed On
1662,Power Steering Output Circuit Malfunction
1663,Recirculation Override Circuit Malfunction
1667,Starter Disable Circuit Malfunction
1668,Output Circuit Check Signal High
1670,Output Circuit Check Signal Low
1680,IDM_EN Circuit Failure
1681,Fuel Demand Command Signal Circuit Malfunction
1682,CI Circuit Malfunction
1683,PCM - IDM Communications Error
1684,Electronic Feedback Signal Not Detected
1685,Metering Oil Pump Malfunction
1686,Metering Oil Pump Malfunction
1687,Metering Oil Pump Malfunction
1688,Metering Oil Pump Temperature Sensor Circuit Malfunction
1689,Metering Oil Pump Position Sensor Circuit Malfunction
1690,Metering Oil Pump Stepping Motor Circuit Malfunction
1691,Metering Oil Pump Stepping Motor Circuit Malfunction
1692,Metering Oil Pump Stepping Motor Circuit Malfunction
1693,Metering Oil Pump Stepping Motor Circuit Malfunction
1694,Oil Pressure Control Solenoid Circuit Malfunction
1700,Wastegate Solenoid Circuit Malfunction
1701,Turbo Pressure Control Solenoid Circuit Malfunction
1702,Turbo Control Solenoid Circuit Malfunction
1703,Turbo Charge Control Circuit Malfunction
1704,Turbo Charge Relief Circuit Malfunction
1705,Transmission Indeterminate Failure (Failed to Neutral)
1706,Reverse Engagement Error
1707,TRS Circuit Intermittent Malfunction
1708,Brake Switch Out Of Self Test Range
1709,Digital TRS Failed to Transition States in KOEO / KOER
1711,Not in P or N During KOEO / KOER
1712,High Vehicle Speed Observed in Park
1713,Transfer Case Neutral Indicator Hard Fault Present
1714,Clutch Switch Circuit Malfunction
1715,PNP Switch Out Of Self Test Range
1716,TFT Sensor Out Of Self Test Range
1717,Trans Torque Reduction Request Signal Malfunction
1718,TFT Sensor In Range Failure Low Value
1720,SSA Inductive Signature Malfunction
1721,SSB Inductive Signature Malfunction
1722,SSC Inductive Signature Malfunction
1723,SSD Inductive Signature Malfunction
1724,TFT Sensor In Range Failure High
1725,Vehicle Speed (Meter) Circuit Malfunction
1726,Gear 1 Incorrect Ratio
1727,Gear 2 Incorrect Ratio
1728,Gear 3 incorrect Ratio
1729,Gear 4 Incorrect Ratio
1730,Insufficient Engine Speed Increase During Self Test
1731,Insufficient Engine Speed Decrease During Self Test
1732,Coast Clutch Solenoid Inductive Signature Malfunction
1733,Transmission Slip Error
1734,4x4 Low Switch Error
1735,Gear Control Malfunction 2
1736,1-2 Shift Malfunction
1737,2-3 Shift Malfunction
1738,3-4 Shift Malfunction
1739,Gear Control Malfunction
1740,First Gear Switch Circuit Malfunction
1741,Second Gear Switch Circuit Malfunction
1742,Lockup Solenoid System
1743,Shift Time Error
1744,Slip Solenoid System
1745,Torque Converter Clutch Inductive Signature Malfunction
1746,Torque Converter Clutch Control Error
1747,Torque Converter Clutch Solenoid Failed On
1748,Torque Converter Clutch Solenoid Failied On
1749,Torque Converter Clutch System Performance
1751,Line Pressure Solenoid System
1754,"Pressure Control Solenoid ""A"" Open Circuit"
1755,"Pressure Control Solenoid ""A"" Short Circuit"
1756,EPC Malfunction
1760,Pressure Control Solenoid Failed Low
1761,Shift Solenoid A Performance
1762,Coast Clutch Solenoid Circuit Malfunction
1765,Intermediate Speed Sensor (ISS) Malfunction
1767,Shift Solenoid B Performance
1768,"Pressure Control Solenoid ""A"" Short Circuit"
1769,Shift Solenoid C Performance
1770,Overdrive Band Failed Off
1775,Timing Solenoid Circuit Malfunction
1776,Torque Converter Clutch Circuit Malfunction
1777,Performance / Normal / Winter Mode Input Malfunction
1778,AG4 Transmission Torque Modulation Fault
1779,Clutch Solenoid Circuit Malfunction
1780,Transmission System MIL Fault
1781,Ignition Retard Request Duration Fault
1782,Ignition Retard Request Circuit Fault
1783,Transmission Reverse I/P Circuit Malfunction
1784,TCIL Circuit Malfunction
1785,Trans Control Switch (O/D Cancel) Out of Self Test Range
1786,4X4 Switch Out of Self Test Range
1787,P/ES Circuit Out Of Self Test Range
1788,Transmission Overtemperature Condition
1789,Transmission Mechanical Failure - First And Reverse
1790,Transmission Mechanical Failure - First And Second
1791,3-2 Downshift Error
1792,2-1 Downshift Error
1793,"Pressure Control Solenoid ""B"" Open Circuit"
1794,"Pressure Control Solenoid ""B"" Short Circuit"
1795,TP (Mechanical) Circuit Malfunction
1796,TP (Electric) Circuit Malfunction
1797,Barometer Pressure Circuit Malfunction
1798,Intake Air Volume Circuit Malfunction
1799,Battery Voltage Circuit Malfunction
1800,Idle Switch Circuit Malfunction
1801,Kick Down Switch Circuit Malfunction
1802,Neutral Switch Circuit Malfunction
1803,Coolant Temperature Circuit Malfunction
1804,Hold Switch Circuit Malfunction
1805,Transmission Clutch Interlock Safety Switch Circuit Failure
1806,Transmission Clutch Interlock Safety Switch Open Circuit
1807,Transmission Clutch Interlock Safety Switch Short Circuit To Battery
1808,Transmission Clutch Interlock Safety Switch Short Circuit To Ground
1809,Transmission 4-Wheel Drive High Indicator Circuit Failure
1810,Transmission 4-Wheel Drive High Indicator Open Circuit
1811,Transmission 4-Wheel Drive High Indicator Short Circuit To Battery
1812,Transmission 4-Wheel Drive High Indicator Short Circuit To Ground
1813,Transmission 4-Wheel Drive Low Indicator Circuit Failure
1814,Transmission 4-Wheel Drive Low Indicator Open Circuit
1815,TFP Valve Position Switch Circuit/ Transmission 4-Wheel Drive Low Indicator Short Circuit To Battery
1816,Transmission 4-Wheel Drive Low Indicator Short Circuit To Ground
1817,Transmission 4-Wheel Drive Mode Select Circuit Failure
1818,Transmission 4-Wheel Drive Mode Select Open Circuit
1819,Transmission 4-Wheel Drive Mode Select Short Circuit To Battery
1820,Transmission 4-Wheel Drive Mode Select Short Circuit To Ground
1821,Transmission Neutral Safety Switch Circuit Failure
1822,Transmission Neutral Safety Switch Open Circuit
1823,Transmission Neutral Safety Switch Short Circuit To Battery
1824,Transmission Neutral Safety Switch Short Circuit To Ground
1825,Transmission Transfer Case Clockwise Shift Relay Coil Circuit Failure
1826,Transmission Transfer Case Clockwise Shift Relay Coil Open Circuit
1827,Transmission Transfer Case Clockwise Shift Relay Coil Short Circuit To Battery
1828,Transmission Transfer Case Clockwise Shift Relay Coil Short Circuit To Ground
1829,Transmission 4-Wheel Drive Clutch Relay Circuit Failure
1830,Transmission 4-Wheel Drive Clutch Relay Open Circuit
1831,Transmission 4-Wheel Drive Low Clutch Relay Circuit To Battery
1832,Transmission 4-Wheel Drive Low Clutch Relay Circuit To Ground
1833,Transmission Transfer Case Counter Clockwise Shift Relay Coil Circuit Failure
1834,Transmission Transfer Case Counter Clockwise Shift Relay Coil Open Circuit
1835,Transmission Transfer Case Counter Clockwise Shift Relay Coil Short Circuit To Battery
1836,Transmission Transfer Case Counter Clockwise Shift Relay Coil Short Circuit To Ground
1837,Transmission Transfer Case Differential Lock-Up Solenoid Circuit Failure
1838,Transmission Transfer Case Differential Lock-Up Solenoid Open Circuit
1839,Transmission Transfer Case Differential Lock-Up Solenoid Short Circuit To Battery
1840,Transmission Transfer Case Differential Lock-Up Solenoid Short Circuit To Ground
1841,Transmission Transfer Case Front Shaft Speed Sensor Circuit Failure
1842,Transmission Transfer Case Rear Shaft Speed Sensor Circuit Failure
1843,Transmission Transfer Case Shift Motor Circuit Failure
1844,Transmission Transfer Case Shift Motor Open Circuit
1845,Transmission Transfer Case Shift Motor Short Circuit To Battery
1846,Transmission Transfer Case Shift Motor Short Circuit To Ground
1847,Transmission Transfer Case Differential Lock-Up Feedback Switch Circuit Failure
1848,Transmission Transfer Case Differential Lock-Up Feedback Switch Open Circuit
1849,Transmission Transfer Case Differential Lock-Up Feedback Switch Short Circuit To Battery
1850,Transmission Transfer Case Differential Lock-Up Feedback Switch Short Circuit To Ground
1867,Transmission Transfer Case Contact Plate Power Circuit Failure
1868,Transmission Transfer Case Contact Plate Power Open Circuit
1869,Transmission Transfer Case Contact Plate Power Short To Battery
1870,Transmission Transfer Case Contact Plate Power Short To Ground
1871,Transmission Transfer Case System Concern - Servicing Required
1872,Transmission Transfer Case Contact Plate General Circuit Failure
1873,Transmission Automatic 4-Wheel Drive Indicator (Lamp) Circuit Failure
1874,Transmission Automatic 4-Wheel Drive Indicator (Lamp) Circuit Short To Battery
1875,Transmission Component Slipping/ Transmission Mechanical Transfer Case 4x4 Switch Circuit Failure
1876,Transmission Mechanical Transfer Case 4x4 Switch Circuit Short To Battery
1877,Transmission Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Failure
1878,Transmission Mechanical 4-Wheel Drive Axle Lock Lamp Circuit Short To Battery
1879,Transmission Automatic Hall Effect Sensor Power Circuit Failure
1880,Transmission Automatic Hall Effect Sensor Power Circuit Short To Battery / 4WD Low Switch Circuit Electrical
1881,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Failure
1882,Transmission Transfer Case 2-Wheel Drive Solenoid Circuit Short To Battery
1883,Transmission Transfer Case Disengaged Solenoid Circuit Failure
1884,Transmission Transfer Case Disengaged Solenoid Open Circuit
1885,Transmission Transfer Case Disengaged Solenoid Short to Battery
1886,Engine Coolant Level Switch Circuit Failure
1890,Engine Coolant Level Switch Circuit Short to Ground
1891,Engine Coolant Level Switch Circuit Failure
1900,Engine Coolant Level Lamp Circuit Short to Ground
1901,Transmission Transfer Case Disengaged Solenoid Short to Ground
1902,4X4 Initialization Failure
1903,Transmission 4WD Mode Select Return Input Circuit Failure
1904,Transmission Transfer Case Contact Plate Ground Return Open Circuit
1905,OSS Circuit Intermittent Malfunction
1906,TSS Circuit Intermittent Malfunction
1907,"Pressure Control Solenoid ""B"" Intermittent Short"
1908,"Pressure Control Solenoid ""C"" Short Circuit"
1909,"Pressure Control Solenoid ""C"" Open Circuit"
1910,"Pressure Control Solenoid ""C"" Intermittent Short"
1911,Kickdown Pull Relay Open or Short Circuit to Ground
1912,Kickdown Hold Relay Open or Short Circuit to Ground
1913,Transmission Pressure Circuit Solenoid Open or Short to Ground
1914,Trans  Temp  Sensor Circuit Open or Shorted to Pwr  or Gnd
1915,VFS A Pressure Output Failed Low
1916,VFS B Pressure Output Failed Low
1917,VFS C Pressure Output Failed Low
1918,Pressure Switch A Circuit Malfunction
1200,Climate Control Pushbutton Circuit Failure
1201,Fuel Sender Circuit Failure
1202,Fuel Sender Circuit Open
1203,Fuel Sender Circuit Short To Battery
1204,Fuel Sender Circuit Short To Ground
1205,EIC Switch-1 Assembly Circuit Failure
1206,EIC Switch-1 Assembly Circuit Open
1207,EIC Switch-1 Assembly Circuit Short To Battery
1208,EIC Switch-1 Assembly Circuit Short To Ground
1209,EIC Switch-2 Assembly Circuit Failure
1210,EIC Switch-2 Assembly Circuit Open
1211,EIC Switch-2 Assembly Circuit Short To Battery
1212,EIC Switch-2 Assembly Circuit Short To Ground
1213,Anti-Theft Number of Programmed Keys Is Below Minimum
1214,Running Board Lamp Circuit Failure
1215,Running Board Lamp Circuit Short to Battery
1216,Emergency & Road Side Assistance Switch Circuit Short to Ground
1217,Horn Relay Coil Circuit Failure
1218,Horn Relay Coil Circuit Short to Vbatt
1219,Fuel Tank Pressure Sensor Circuit Failure
1220,Fuel Tank Pressure Sensor Circuit Open
1222,Fuel Temperature Sensor #1 Circuit Failure
1223,Fuel Temperature Sensor #1 Circuit Open
1224,Fuel Temperature Sensor #1 Circuit Short to Battery
1225,Fuel Temperature Sensor #1 Circuit Short to Ground
1226,Fuel Temperature Sensor #2 Circuit Failure
1227,Fuel Temperature Sensor #2 Circuit Open
1228,Fuel Temperature Sensor #2 Circuit Short to Battery
